file1;file2;rabit-runtime;rabit-retcode;rabit-states_cnt;forklift-runtime;forklift-retcode;forklift-states_cnt;bait-runtime;bait-retcode;bait-states_cnt;kofola_fast-runtime;kofola_fast-retcode;kofola_fast-states_cnt;kofola_fast_early-runtime;kofola_fast_early-retcode;kofola_fast_early-states_cnt;kofola_fast_early_plus-runtime;kofola_fast_early_plus-retcode;kofola_fast_early_plus-states_cnt;kofola_fast_early_early_plus-runtime;kofola_fast_early_early_plus-retcode;kofola_fast_early_early_plus-states_cnt;autfilt_64-runtime;autfilt_64-retcode;autfilt_64-states_cnt
automata/termination/PastaC1_true-termination.c_Iteration3_B.ba.hoa;automata/termination/PastaC1_true-termination.c_Iteration3_A.ba.hoa;0.03;0;;0.06;0;;0.02;1;;0.0;0;;0.0;0;;0.0;0;;0.0;0;;0.01;1;
automata/termination/PastaC2_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PastaC2_true-termination.c_Iteration3_B.ba.hoa;0.03;0;;0.06;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PastaC2_true-termination.c_Iteration3_B.ba.hoa;automata/termination/PastaC2_true-termination.c_Iteration3_A.ba.hoa;0.04;0;;0.05;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PastaC2_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PastaC2_true-termination.c_Iteration4_B.ba.hoa;0.03;0;;0.04;0;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PastaC2_true-termination.c_Iteration4_B.ba.hoa;automata/termination/PastaC2_true-termination.c_Iteration4_A.ba.hoa;0.03;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Piecewise_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/Piecewise_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.04;0;;0.05;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/Piecewise_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;automata/termination/Piecewise_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;0.04;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Piecewise_true-termination_true-valid-memsafety.c_Iteration4_A.ba.hoa;automata/termination/Piecewise_true-termination_true-valid-memsafety.c_Iteration4_B.ba.hoa;0.03;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Piecewise_true-termination_true-valid-memsafety.c_Iteration4_B.ba.hoa;automata/termination/Piecewise_true-termination_true-valid-memsafety.c_Iteration4_A.ba.hoa;0.03;0;;0.05;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration2_B.ba.hoa;0.03;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration2_A.ba.hoa;0.03;0;;0.05;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration3_B.ba.hoa;0.02;0;;0.04;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig1_true-termination_false-no-overflow.c_Iteration3_A.ba.hoa;0.03;0;;0.05;0;;0.03;1;;0.0;0;;0.0;0;;0.0;0;;0.0;0;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2_B.ba.hoa;0.04;0;;0.04;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration2_A.ba.hoa;0.04;0;;0.05;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;0.03;0;;0.06;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;0.02;0;;0.06;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;0.06;0;;0.06;0;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;0.06;0;;0.07;0;;0.02;1;;0.06;1;;0.05;1;;0.05;1;;0.05;1;;0.07;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;0.08;0;;0.1;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.02;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;0.08;0;;0.11;0;;0.03;1;;0.17;1;;0.17;1;;0.18;1;;0.17;1;;0.33;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_B.ba.hoa;0.03;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration2_A.ba.hoa;0.04;0;;0.04;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_B.ba.hoa;0.06;0;;0.08;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration3_A.ba.hoa;0.05;0;;0.08;0;;0.03;1;;0.03;1;;0.03;1;;0.04;1;;0.04;1;;0.05;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_B.ba.hoa;0.05;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration4_A.ba.hoa;0.06;0;;0.06;0;;0.02;1;;0.02;1;;0.02;1;;0.02;1;;0.01;1;;0.04;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_B.ba.hoa;0.04;0;;0.08;0;;0.04;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration5_A.ba.hoa;0.07;0;;0.06;0;;0.03;1;;0.12;1;;0.11;1;;0.12;1;;0.11;1;;0.18;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_B.ba.hoa;0.09;0;;0.11;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration6_A.ba.hoa;0.1;0;;0.1;0;;0.03;1;;0.16;1;;0.14;1;;0.15;1;;0.15;1;;0.26;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_A.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_B.ba.hoa;0.23;0;;0.25;0;;0.03;1;;0.01;1;;0.01;1;;0.01;1;;0.01;1;;0.02;1;
automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_B.ba.hoa;automata/termination/PodelskiRybalchenko-LICS2004-Fig2_true-termination.c_Iteration7_A.ba.hoa;0.25;0;;0.23;0;;0.03;1;;0.02;1;;0.02;1;;0.02;1;;0.02;1;;3.74;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.03;0;;0.03;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;0.02;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.03;0;;0.04;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig2_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;0.04;0;;0.04;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_B.ba.hoa;0.03;0;;0.06;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration2_A.ba.hoa;0.03;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;0.06;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration3_A.ba.hoa;0.04;0;;0.08;0;;0.02;1;;0.03;1;;0.03;1;;0.03;1;;0.03;1;;0.05;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;0.07;0;;0.07;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration4_A.ba.hoa;0.04;0;;0.07;0;;0.03;1;;0.02;1;;0.01;1;;0.02;1;;0.02;1;;0.03;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;0.06;0;;0.07;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration5_A.ba.hoa;0.07;0;;0.08;0;;0.03;1;;0.1;1;;0.11;1;;0.11;1;;0.11;1;;0.17;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_B.ba.hoa;0.09;0;;0.09;0;;0.02;1;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration6_A.ba.hoa;0.08;0;;0.11;0;;0.03;1;;0.14;1;;0.15;1;;0.14;1;;0.15;1;;0.27;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_A.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_B.ba.hoa;0.22;0;;0.25;0;;0.03;1;;0.01;1;;0.01;1;;0.01;1;;0.01;1;;0.02;1;
automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_B.ba.hoa;automata/termination/PodelskiRybalchenko-TACAS2011-Fig3_true-termination.c_Iteration7_A.ba.hoa;0.25;0;;0.22;0;;0.03;1;;0.02;1;;0.02;1;;0.02;1;;0.02;1;;3.77;1;
automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.03;0;;0.06;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;automata/termination/Pure2Phase_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;0.04;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.04;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_B.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration3_A.ba.hoa;0.03;0;;0.05;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.05;0;;0.04;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_B.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration4_A.ba.hoa;0.03;0;;0.05;0;;0.04;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_B.ba.hoa;0.03;0;;0.05;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_B.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration5_A.ba.hoa;0.03;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_A.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_B.ba.hoa;0.04;0;;0.06;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_B.ba.hoa;automata/termination/Sunset_false-termination_true-no-overflow.c_Iteration6_A.ba.hoa;0.03;0;;0.06;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.04;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration2_A.ba.hoa;0.04;0;;0.06;0;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.07;0;;0.07;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration3_A.ba.hoa;0.06;0;;0.06;0;;0.02;1;;0.01;1;;0.0;1;;0.0;1;;0.01;1;;0.01;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.09;0;;0.1;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration4_A.ba.hoa;0.07;0;;0.12;0;;0.03;1;;0.11;1;;0.11;1;;0.11;1;;0.11;1;;0.22;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.26;0;;0.2;0;;0.02;1;;0.01;1;;0.01;1;;0.01;1;;0.01;1;;0.02;1;
automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum-alloca_true-termination.c.i_Iteration5_A.ba.hoa;0.24;0;;0.23;0;;0.02;1;;0.02;1;;0.01;1;;0.02;1;;0.02;1;;0.04;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.04;0;;0.06;0;;0.02;1;;0.0;1;;0.01;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;0.03;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_B.ba.hoa;0.05;0;;0.06;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration3_A.ba.hoa;0.05;0;;0.06;0;;0.02;1;;0.02;1;;0.03;1;;0.02;1;;0.02;1;;0.04;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_B.ba.hoa;0.07;0;;0.07;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration4_A.ba.hoa;0.06;0;;0.08;0;;0.03;1;;0.03;1;;0.03;1;;0.02;1;;0.03;1;;0.04;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_B.ba.hoa;0.06;0;;0.08;0;;0.03;1;;0.0;1;;0.01;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration5_A.ba.hoa;0.06;0;;0.08;0;;0.03;1;;0.06;1;;0.06;1;;0.06;1;;0.05;1;;0.09;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_B.ba.hoa;0.08;0;;0.1;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration6_A.ba.hoa;0.06;0;;0.08;0;;0.03;1;;0.28;1;;0.28;1;;0.27;1;;0.28;1;;0.42;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_A.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_B.ba.hoa;0.07;0;;0.08;0;;0.02;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_B.ba.hoa;automata/termination/TelAviv-Amir-Minimum_true-termination_true-valid-memsafety.c_Iteration7_A.ba.hoa;0.06;0;;0.09;0;;0.02;1;;0.14;1;;0.13;1;;0.13;1;;0.12;1;;0.27;1;
automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;0.04;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_B.ba.hoa;automata/termination/Toulouse-BranchesToLoop_true-termination_true-valid-memsafety.c_Iteration2_A.ba.hoa;0.02;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration14_A.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration14_B.ba.hoa;0.06;0;;0.09;0;;0.03;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;;0.01;1;
automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration14_B.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration14_A.ba.hoa;0.05;0;;0.1;0;;0.02;1;;0.04;1;;0.04;1;;0.04;1;;0.04;1;;0.02;1;
automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration7_A.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration7_B.ba.hoa;0.06;0;;0.1;0;;0.03;1;;0.01;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;
automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration7_B.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop-alloca_true-termination.c.i_Iteration7_A.ba.hoa;0.06;0;;0.12;0;;0.02;1;;0.0;1;;0.0;1;;0.01;1;;0.01;1;;0.01;1;
automata/termination/Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration3_A.ba.hoa;automata/termination/Toulouse-MultiBranchesToLoop_true-termination_true-valid-memsafety.c_Iteration3_B.ba.hoa;0.04;0;;0.05;0;;0.03;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;
