file1;file2;kofola_fast_early_cnt-runtime;kofola_fast_early_cnt-retcode;kofola_fast_early_cnt-states_cnt;kofola_fast_early_plus_cnt-runtime;kofola_fast_early_plus_cnt-retcode;kofola_fast_early_plus_cnt-states_cnt;kofola_fast_dir_cnt-runtime;kofola_fast_dir_cnt-retcode;kofola_fast_dir_cnt-states_cnt;kofola_fast_gfee_cnt-runtime;kofola_fast_gfee_cnt-retcode;kofola_fast_gfee_cnt-states_cnt;kofola_fast_cnt-runtime;kofola_fast_cnt-retcode;kofola_fast_cnt-states_cnt;autfilt_64_cnt-runtime;autfilt_64_cnt-retcode;autfilt_64_cnt-states_cnt
automata/termination/b.07-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/b.07-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;21;0.0;1;21;0.0;1;21;0.0;1;21;0.0;1;21;0.0;1;21
automata/termination/b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;10;0.0;1;10;0.0;1;10;0.0;1;10;0.0;1;10;0.0;1;14
automata/termination/b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/b.09-no-inv_assume_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14
automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration3_A.ba.hoa;automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration3_B.ba.hoa;0.0;1;32;0.0;1;32;0.0;1;32;0.0;1;32;0.0;1;32;0.0;1;44
automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.0;1;36;0.0;1;36;0.09;1;36;0.0;1;36;0.0;1;36;0.01;1;139
automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration5_A.ba.hoa;automata/termination/b.11-alloca_true-termination_true-no-overflow.c.i_Iteration5_B.ba.hoa;0.0;1;84;0.0;1;84;1.26;1;84;0.0;1;84;0.0;1;84;0.0;1;899
automata/termination/b.12_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/b.12_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;11
automata/termination/b.15-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/b.15-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.0;1;31;0.01;1;31;0.01;1;31;0.01;1;31;0.0;1;31;0.01;1;31
automata/termination/b.15-alloca_true-termination_true-no-overflow.c.i_Iteration5_A.ba.hoa;automata/termination/b.15-alloca_true-termination_true-no-overflow.c.i_Iteration5_B.ba.hoa;0.0;1;25;0.0;1;25;0.0;1;25;0.0;1;25;0.0;1;25;0.0;1;48
automata/termination/b.15_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/b.15_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;9;0.0;1;9;0.0;1;9;0.0;1;9;0.0;1;9;0.0;1;9
automata/termination/b.15_true-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/b.15_true-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;9;0.0;1;9;0.01;1;9;0.0;1;9;0.0;1;9;0.0;1;9
automata/termination/b.16_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/b.16_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;9
automata/termination/b.16_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/b.16_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;10
automata/termination/b.17_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/b.17_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;7;0.0;1;7;0.0;1;7;0.0;1;7;0.01;1;9
automata/termination/b.17_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/b.17_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;10
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration17_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration17_B.ba.hoa;0.01;1;83;0.01;1;83;0.77;1;83;0.0;1;83;0.0;1;83;0.01;1;46
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration21_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration21_B.ba.hoa;0.01;1;147;0.01;1;147;1.74;1;147;0.0;1;147;0.01;1;147;0.01;1;44
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration22_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration22_B.ba.hoa;0.01;1;63;0.01;1;63;1.25;1;63;0.0;1;63;0.0;1;63;0.0;1;1524
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration26_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration26_B.ba.hoa;0.01;1;156;0.01;1;156;55.57;1;156;0.01;1;156;0.01;1;156;0.01;1;260
automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration27_A.ba.hoa;automata/termination/bist_cell_true-unreach-call_false-termination.cil.c_Iteration27_B.ba.hoa;0.01;1;194;0.01;1;194;150.96;1;194;0.02;1;194;0.01;1;194;0.02;1;274
automata/termination/build_fullname_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/build_fullname_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;33;0.0;1;33;0.0;1;33;0.0;1;33;0.0;1;33;0.0;1;38
automata/termination/build_fullname_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/build_fullname_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;45;0.0;1;45;0.0;1;45;0.01;1;45;0.0;1;45;0.0;1;63
automata/termination/build_fullname_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/build_fullname_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;43;0.0;1;43;0.0;1;43;0.0;1;43;0.01;1;43;0.0;1;50
automata/termination/c.01_assume-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/c.01_assume-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;21;0.0;1;21;0.0;1;21;0.0;1;21;0.0;1;21;0.0;1;24
automata/termination/c.01_assume-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/c.01_assume-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.0;1;21;0.0;1;21;0.01;1;21;0.0;1;21;0.0;1;21;0.0;1;42
automata/termination/c.01_assume_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/c.01_assume_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;8;0.0;1;9
automata/termination/c.01_assume_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/c.01_assume_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;10
automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration3_A.ba.hoa;automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration3_B.ba.hoa;0.0;1;25;0.0;1;25;0.01;1;25;0.0;1;25;0.0;1;25;0.0;1;24
automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.02;1;56;0.01;1;56;0.04;1;56;0.01;1;56;0.02;1;56;0.02;1;164
automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration5_A.ba.hoa;automata/termination/c.02-alloca_true-termination_true-no-overflow.c.i_Iteration5_B.ba.hoa;0.0;1;68;0.0;1;68;0.02;1;68;0.0;1;68;0.01;1;68;0.0;1;283
automata/termination/c.02_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/c.02_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;8
automata/termination/c.02_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/c.02_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;8;0.0;1;8;0.01;1;8;0.0;1;8;0.0;1;8;0.0;1;12
automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.0;1;21;0.01;1;21;0.0;1;21;0.0;1;21;0.0;1;21;0.0;1;23
automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration3_A.ba.hoa;automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration3_B.ba.hoa;0.0;1;35;0.01;1;35;0.01;1;35;0.01;1;35;0.0;1;35;0.0;1;42
automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/c.03-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.0;1;63;0.0;1;63;0.01;1;63;0.01;1;63;0.0;1;63;0.0;1;64
automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration2_A.ba.hoa;automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration2_B.ba.hoa;0.01;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;20
automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration3_A.ba.hoa;automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration3_B.ba.hoa;0.01;1;36;0.02;1;36;0.04;1;36;0.02;1;36;0.01;1;36;0.03;1;46
automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration4_A.ba.hoa;automata/termination/c.08-alloca_true-termination_true-no-overflow.c.i_Iteration4_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;72
automata/termination/c.08_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/c.08_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;7
automata/termination/c.08_true-termination_true-no-overflow.c_Iteration3_A.ba.hoa;automata/termination/c.08_true-termination_true-no-overflow.c_Iteration3_B.ba.hoa;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;12
automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;9;0.0;1;9;0.0;1;9;0.0;1;9;0.0;1;9;0.0;1;8
automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;15;0.0;1;15;0.01;1;15;0.0;1;15;0.0;1;15;0.0;1;19
automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cggmp2005b_true-unreach-call_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;30;0.0;1;30;0.0;1;30;0.0;1;30;0.0;1;30;0.0;1;27
automata/termination/count_down-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/count_down-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;27
automata/termination/count_down-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/count_down-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;39;0.0;1;39;0.0;1;39;0.0;1;39;0.0;1;39;0.0;1;44
automata/termination/count_up_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/count_up_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;24;0.0;1;24;0.0;1;24;0.0;1;24;0.0;1;24;0.0;1;29
automata/termination/count_up_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/count_up_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;34;0.0;1;34;0.01;1;34;0.0;1;34;0.0;1;34;0.0;1;46
automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;32;0.0;1;32;0.0;1;32;0.0;1;32;0.0;1;32;0.0;1;32
automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.0;1;54;0.0;1;54;0.0;1;54;0.0;1;54;0.0;1;54;0.0;1;42
automata/termination/cstrcat-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;24
automata/termination/cstrcat-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrcat-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;44
automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;23;0.0;1;24
automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;26;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;26;0.0;1;45
automata/termination/cstrcat_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;17;0.01;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;32
automata/termination/cstrcat_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;26;0.0;1;26;0.0;1;26;0.01;1;26;0.0;1;26;0.0;1;26
automata/termination/cstrchr_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrchr_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13;0.01;1;13
automata/termination/cstrchr_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrchr_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13;0.0;1;13
automata/termination/cstrcmp_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcmp_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;17
automata/termination/cstrcmp_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcmp_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16
automata/termination/cstrcmp_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/cstrcmp_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20
automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;23
automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;34;0.0;1;34;0.0;1;34;0.0;1;34;0.0;1;34;0.0;1;37
automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.01;1;18;0.0;1;18;0.0;1;23
automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.01;1;54
automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;23
automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;40;0.0;1;40;0.0;1;40;0.01;1;40;0.0;1;40;0.0;1;43
automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;23
automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;34;0.0;1;34;0.0;1;34;0.0;1;34;0.0;1;34;0.0;1;37
automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;24;0.0;1;24;0.0;1;24;0.0;1;24;0.0;1;24;0.0;1;27
automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;41;0.0;1;41;0.0;1;41;0.0;1;41;0.0;1;41;0.0;1;46
automata/termination/cstrncmp-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20
automata/termination/cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;21;0.0;1;21;0.0;1;21;0.01;1;21;0.0;1;21;0.0;1;20
automata/termination/cstrncmp_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20
automata/termination/cstrncmp_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20
automata/termination/cstrncmp_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.01;1;20
automata/termination/cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.01;1;20
automata/termination/cstrncpy_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;18;0.0;1;20
automata/termination/cstrncpy_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;18;0.01;1;18;0.0;1;18;0.0;1;18;0.0;1;22
automata/termination/cstrncpy_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.01;1;17;0.0;1;20
automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;23
automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;35;0.0;1;35;0.0;1;35;0.0;1;35;0.0;1;35;0.01;1;56
automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;23
automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;49;0.0;1;49;0.0;1;49;0.0;1;49;0.0;1;49;0.0;1;62
automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;23
automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;41;0.01;1;41;0.0;1;41;0.0;1;41;0.0;1;41;0.0;1;58
automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;22;0.01;1;22;0.0;1;22;0.01;1;22;0.0;1;22;0.0;1;28
automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.0;1;20;0.01;1;20;0.0;1;20;0.0;1;20;0.0;1;36
automata/termination/cstrspn-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;23
automata/termination/cstrspn-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;41;0.0;1;41;0.0;1;41;0.0;1;41;0.0;1;41;0.0;1;59
automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;23
automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;40;0.0;1;40;0.0;1;40;0.0;1;40;0.0;1;40;0.0;1;56
automata/termination/cstrspn_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.01;1;23
automata/termination/cstrspn_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;36;0.0;1;36;0.0;1;36;0.0;1;36;0.0;1;36;0.0;1;52
automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;23
automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;35;0.0;1;35;0.0;1;35;0.0;1;35;0.0;1;35;0.0;1;52
automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.01;1;20;0.0;1;25
automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;20;0.0;1;39
automata/termination/diff-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;28
automata/termination/diff-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;24;0.0;1;24;0.0;1;24;0.01;1;24;0.0;1;24;0.0;1;13
automata/termination/diff-alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.01;1;32;0.0;1;32;0.01;1;32;0.0;1;32;0.0;1;32;0.0;1;58
automata/termination/elevator_spec14_product20_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/elevator_spec14_product20_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.48;1;758;0.5;1;758;583.62;1;758;0.47;1;758;0.48;1;758;0.43;1;23125
