file1;file2;kofola_high_cnt-runtime;kofola_high_cnt-retcode;kofola_high_cnt-states_cnt;kofola_high-runtime;kofola_high-retcode;kofola_high-states_cnt;kofola_medium_cnt-runtime;kofola_medium_cnt-retcode;kofola_medium_cnt-states_cnt;kofola_medium-runtime;kofola_medium-retcode;kofola_medium-states_cnt;kofola_low_cnt-runtime;kofola_low_cnt-retcode;kofola_low_cnt-states_cnt;kofola_low-runtime;kofola_low-retcode;kofola_low-states_cnt;kofola_no_preproc_cnt-runtime;kofola_no_preproc_cnt-retcode;kofola_no_preproc_cnt-states_cnt;kofola_no_preproc-runtime;kofola_no_preproc-retcode;kofola_no_preproc-states_cnt;kofola_nodir_high_cnt-runtime;kofola_nodir_high_cnt-retcode;kofola_nodir_high_cnt-states_cnt;kofola_nodir_high-runtime;kofola_nodir_high-retcode;kofola_nodir_high-states_cnt;kofola_nodir_medium_cnt-runtime;kofola_nodir_medium_cnt-retcode;kofola_nodir_medium_cnt-states_cnt;kofola_nodir_medium-runtime;kofola_nodir_medium-retcode;kofola_nodir_medium-states_cnt;kofola_nodir_low_cnt-runtime;kofola_nodir_low_cnt-retcode;kofola_nodir_low_cnt-states_cnt;kofola_nodir_low-runtime;kofola_nodir_low-retcode;kofola_nodir_low-states_cnt;kofola_nodir_no_preproc_cnt-runtime;kofola_nodir_no_preproc_cnt-retcode;kofola_nodir_no_preproc_cnt-states_cnt;kofola_nodir_no_preproc-runtime;kofola_nodir_no_preproc-retcode;kofola_nodir_no_preproc-states_cnt;kofola_noopt_high_cnt-runtime;kofola_noopt_high_cnt-retcode;kofola_noopt_high_cnt-states_cnt;kofola_noopt_high-runtime;kofola_noopt_high-retcode;kofola_noopt_high-states_cnt;kofola_noopt_medium_cnt-runtime;kofola_noopt_medium_cnt-retcode;kofola_noopt_medium_cnt-states_cnt;kofola_noopt_medium-runtime;kofola_noopt_medium-retcode;kofola_noopt_medium-states_cnt;kofola_noopt_low_cnt-runtime;kofola_noopt_low_cnt-retcode;kofola_noopt_low_cnt-states_cnt;kofola_noopt_low-runtime;kofola_noopt_low-retcode;kofola_noopt_low-states_cnt;kofola_noopt_no_preproc_cnt-runtime;kofola_noopt_no_preproc_cnt-retcode;kofola_noopt_no_preproc_cnt-states_cnt;kofola_noopt_no_preproc-runtime;kofola_noopt_no_preproc-retcode;kofola_noopt_no_preproc-states_cnt;autfilt_cnt-runtime;autfilt_cnt-retcode;autfilt_cnt-states_cnt;autfilt-runtime;autfilt-retcode;autfilt-states_cnt;autfilt_64_cnt-runtime;autfilt_64_cnt-retcode;autfilt_64_cnt-states_cnt;autfilt_64-runtime;autfilt_64-retcode;autfilt_64-states_cnt;rabit-runtime;rabit-retcode;rabit-states_cnt;forklift-runtime;forklift-retcode;forklift-states_cnt;bait-runtime;bait-retcode;bait-states_cnt
automata/termination/min_rf-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/min_rf-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;31;0.0;1;;0.01;1;31;0.01;1;;0.01;1;31;0.01;1;;0.01;1;31;0.01;1;;0.0;1;31;0.0;1;;0.0;1;31;0.0;1;;0.0;1;31;0.0;1;;0.0;1;31;0.0;1;;0.01;1;31;0.01;1;;0.0;1;31;0.0;1;;0.0;1;31;0.0;1;;0.0;1;31;0.0;1;;0.01;1;45;0.0;1;;0.0;1;45;0.0;1;;0.09;0;;0.09;1;;0.15;0;
automata/termination/min_rf_true-termination.c_Iteration2_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration2_B.ba.hoa;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;5;0.0;1;;0.0;1;7;0.0;1;;0.01;1;7;0.0;1;;0.0;1;7;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.0;1;5;0.0;1;;0.01;1;9;0.0;1;;0.0;1;9;0.0;1;;0.15;0;;0.07;1;;0.08;0;
automata/termination/min_rf_true-termination.c_Iteration3_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration3_B.ba.hoa;0.03;1;12;0.03;1;;0.03;1;12;0.03;1;;0.02;1;31;0.02;1;;0.02;1;34;0.01;1;;0.03;1;12;0.02;1;;0.03;1;12;0.02;1;;0.02;1;31;0.02;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.0;1;34;0.0;1;;0.01;1;21;0.0;1;;0.0;1;21;0.01;1;;0.12;0;;0.08;1;;0.12;0;
automata/termination/min_rf_true-termination.c_Iteration4_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration4_B.ba.hoa;0.04;1;43;0.03;1;;0.03;1;43;0.03;1;;0.02;1;16;0.02;1;;0.01;1;15;0.01;1;;0.03;1;43;0.03;1;;0.03;1;43;0.03;1;;0.02;1;16;0.02;1;;0.0;1;15;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;15;0.0;1;;0.01;1;152;0.0;1;;0.0;1;152;0.01;1;;0.12;0;;0.1;1;;0.12;0;
automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;;0.0;1;18;0.01;1;;0.18;0;;0.07;1;;0.09;0;
automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;19;0.0;1;;0.0;1;19;0.0;1;;0.0;1;26;0.0;1;;0.0;1;28;0.0;1;;0.0;1;19;0.0;1;;0.0;1;19;0.0;1;;0.0;1;26;0.0;1;;0.0;1;28;0.0;1;;0.0;1;29;0.0;1;;0.0;1;29;0.0;1;;0.0;1;29;0.0;1;;0.01;1;29;0.0;1;;0.01;1;28;0.0;1;;0.0;1;28;0.0;1;;0.05;0;;0.09;1;;0.12;0;
automata/termination/pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19_A.ba.hoa;automata/termination/pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19_B.ba.hoa;0.65;1;206;0.64;1;;0.64;1;206;0.63;1;;0.46;1;202;0.46;1;;0.23;1;198;0.22;1;;0.22;1;206;0.21;1;;0.2;1;206;0.21;1;;0.04;1;202;0.04;1;;0.01;1;198;0.0;1;;0.0;1;198;0.01;1;;0.01;1;198;0.0;1;;0.01;1;198;0.0;1;;0.01;1;198;0.01;1;;0.01;1;667;0.01;1;;0.01;1;667;0.02;1;;35.79;0;;0.21;1;;0.29;0;
automata/termination/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.04;1;78;0.04;1;;0.02;1;78;0.02;1;;0.02;1;78;0.02;1;;0.02;1;78;0.02;1;;0.01;1;78;0.01;1;;0.0;1;78;0.0;1;;0.01;1;78;0.0;1;;0.01;1;78;0.0;1;;0.0;1;78;0.0;1;;0.01;1;78;0.0;1;;0.0;1;78;0.0;1;;0.0;1;78;0.0;1;;0.01;1;179;0.0;1;;0.0;1;179;0.01;1;;0.23;0;;0.14;1;;0.2;0;
automata/termination/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.04;1;91;0.05;1;;0.02;1;91;0.02;1;;0.03;1;91;0.02;1;;0.02;1;91;0.02;1;;0.0;1;91;0.01;1;;0.0;1;91;0.0;1;;0.01;1;91;0.01;1;;0.0;1;91;0.01;1;;0.0;1;91;0.0;1;;0.01;1;91;0.0;1;;0.0;1;91;0.0;1;;0.0;1;91;0.0;1;;0.01;1;188;0.0;1;;0.0;1;188;0.0;1;;0.23;0;;0.14;1;;0.19;0;
automata/termination/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.05;1;91;0.04;1;;0.02;1;91;0.02;1;;0.03;1;91;0.02;1;;0.02;1;91;0.02;1;;0.01;1;91;0.0;1;;0.0;1;91;0.0;1;;0.01;1;91;0.0;1;;0.0;1;91;0.0;1;;0.0;1;91;0.0;1;;0.0;1;91;0.0;1;;0.01;1;91;0.0;1;;0.0;1;91;0.0;1;;0.01;1;179;0.0;1;;0.0;1;179;0.0;1;;0.24;0;;0.13;1;;0.2;0;
automata/termination/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.05;1;91;0.04;1;;0.02;1;91;0.02;1;;0.02;1;91;0.02;1;;0.03;1;91;0.02;1;;0.01;1;91;0.01;1;;0.0;1;91;0.0;1;;0.01;1;91;0.01;1;;0.0;1;91;0.0;1;;0.0;1;91;0.0;1;;0.01;1;91;0.0;1;;0.0;1;91;0.0;1;;0.0;1;91;0.0;1;;0.01;1;187;0.0;1;;0.0;1;187;0.01;1;;0.21;0;;0.14;1;;0.18;0;
automata/termination/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.22;1;165;0.21;1;;0.09;1;165;0.1;1;;0.11;1;165;0.12;1;;0.1;1;165;0.1;1;;0.02;1;165;0.03;1;;0.0;1;165;0.0;1;;0.02;1;165;0.03;1;;0.02;1;165;0.01;1;;0.01;1;165;0.01;1;;0.01;1;165;0.0;1;;0.01;1;165;0.01;1;;0.01;1;165;0.01;1;;0.02;1;378;0.0;1;;0.01;1;378;0.02;1;;0.55;0;;0.17;1;;0.35;0;
automata/termination/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.26;1;206;0.27;1;;0.12;1;206;0.13;1;;0.15;1;206;0.15;1;;0.13;1;206;0.13;1;;0.03;1;206;0.03;1;;0.01;1;206;0.01;1;;0.04;1;206;0.03;1;;0.01;1;206;0.01;1;;0.01;1;206;0.01;1;;0.01;1;206;0.01;1;;0.01;1;206;0.01;1;;0.01;1;206;0.01;1;;0.01;1;392;0.0;1;;0.01;1;392;0.01;1;;0.6;0;;0.19;1;;0.34;0;
automata/termination/pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.27;1;206;0.27;1;;0.13;1;206;0.14;1;;0.15;1;206;0.15;1;;0.13;1;206;0.14;1;;0.04;1;206;0.03;1;;0.01;1;206;0.0;1;;0.03;1;206;0.02;1;;0.01;1;206;0.01;1;;0.01;1;206;0.01;1;;0.01;1;206;0.01;1;;0.01;1;206;0.01;1;;0.01;1;206;0.01;1;;0.02;1;390;0.01;1;;0.0;1;390;0.01;1;;0.63;0;;0.2;1;;0.32;0;
automata/termination/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;2.36;1;379;2.29;1;;0.59;1;379;0.6;1;;0.67;1;379;0.67;1;;0.6;1;379;0.59;1;;0.14;1;379;0.13;1;;0.02;1;379;0.02;1;;0.13;1;379;0.13;1;;0.06;1;379;0.05;1;;0.02;1;379;0.02;1;;0.03;1;379;0.02;1;;0.02;1;379;0.02;1;;0.07;1;379;0.06;1;;0.02;1;816;0.01;1;;0.02;1;816;0.02;1;;5.52;0;;0.31;1;;1.01;0;
automata/termination/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;2.51;1;382;2.49;1;;0.6;1;382;0.6;1;;0.71;1;382;0.71;1;;0.63;1;383;0.64;1;;0.14;1;382;0.14;1;;0.03;1;382;0.02;1;;0.14;1;382;0.14;1;;0.06;1;383;0.06;1;;0.02;1;382;0.02;1;;0.02;1;382;0.02;1;;0.02;1;382;0.02;1;;0.06;1;383;0.06;1;;0.03;1;834;0.02;1;;0.01;1;834;0.02;1;;ERR;ERR;ERR;0.27;1;;0.63;0;
automata/termination/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;2.46;1;385;2.46;1;;0.62;1;385;0.62;1;;0.72;1;385;0.71;1;;0.61;1;385;0.64;1;;0.15;1;385;0.14;1;;0.03;1;385;0.02;1;;0.14;1;385;0.14;1;;0.06;1;385;0.06;1;;0.02;1;385;0.02;1;;0.02;1;385;0.02;1;;0.03;1;385;0.01;1;;0.07;1;385;0.06;1;;0.02;1;835;0.01;1;;0.02;1;835;0.02;1;;6.13;0;;0.27;1;;0.69;0;
automata/termination/pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;2.54;1;385;2.48;1;;0.61;1;385;0.59;1;;0.7;1;385;0.69;1;;0.63;1;385;0.65;1;;0.14;1;385;0.13;1;;0.02;1;385;0.02;1;;0.14;1;385;0.14;1;;0.07;1;385;0.06;1;;0.02;1;385;0.02;1;;0.02;1;385;0.02;1;;0.02;1;385;0.02;1;;0.06;1;385;0.06;1;;0.03;1;832;0.02;1;;0.01;1;832;0.01;1;;6.1;0;;0.28;1;;0.75;0;
automata/termination/pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;43;0.01;1;;0.0;1;43;0.01;1;;0.0;1;43;0.0;1;;0.0;1;43;0.0;1;;0.0;1;43;0.01;1;;0.0;1;43;0.0;1;;0.01;1;43;0.0;1;;0.0;1;43;0.0;1;;0.0;1;43;0.0;1;;0.01;1;43;0.0;1;;0.0;1;43;0.0;1;;0.0;1;43;0.0;1;;0.01;1;84;0.0;1;;0.0;1;84;0.01;1;;0.13;0;;0.11;1;;0.11;0;
automata/termination/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.01;1;61;0.01;1;;0.01;1;61;0.01;1;;0.0;1;61;0.01;1;;0.01;1;61;0.01;1;;0.01;1;61;0.0;1;;0.0;1;61;0.0;1;;0.0;1;61;0.0;1;;0.0;1;61;0.0;1;;0.0;1;61;0.0;1;;0.0;1;61;0.01;1;;0.0;1;61;0.0;1;;0.0;1;61;0.01;1;;0.01;1;95;0.0;1;;0.0;1;95;0.01;1;;0.15;0;;0.14;1;;0.16;0;
automata/termination/pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;63;0.02;1;;0.01;1;63;0.01;1;;0.01;1;63;0.0;1;;0.01;1;63;0.01;1;;0.0;1;63;0.0;1;;0.0;1;63;0.0;1;;0.0;1;63;0.0;1;;0.0;1;63;0.0;1;;0.0;1;63;0.0;1;;0.0;1;63;0.0;1;;0.0;1;63;0.01;1;;0.0;1;63;0.0;1;;0.0;1;96;0.0;1;;0.0;1;96;0.01;1;;0.16;0;;0.12;1;;0.15;0;
automata/termination/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;72;0.02;1;;0.01;1;72;0.01;1;;0.01;1;72;0.01;1;;0.01;1;72;0.01;1;;0.01;1;72;0.0;1;;0.0;1;72;0.0;1;;0.0;1;72;0.0;1;;0.0;1;72;0.0;1;;0.0;1;72;0.01;1;;0.0;1;72;0.0;1;;0.0;1;72;0.0;1;;0.0;1;72;0.0;1;;0.01;1;120;0.0;1;;0.0;1;120;0.01;1;;0.18;0;;0.14;1;;0.2;0;
automata/termination/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;73;0.02;1;;0.01;1;73;0.01;1;;0.01;1;73;0.01;1;;0.01;1;73;0.01;1;;0.0;1;73;0.0;1;;0.0;1;73;0.0;1;;0.0;1;73;0.0;1;;0.0;1;73;0.0;1;;0.0;1;73;0.0;1;;0.0;1;73;0.0;1;;0.0;1;73;0.0;1;;0.01;1;73;0.0;1;;0.0;1;124;0.0;1;;0.0;1;124;0.01;1;;0.19;0;;0.13;1;;0.18;0;
automata/termination/pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.02;1;73;0.02;1;;0.01;1;73;0.01;1;;0.01;1;73;0.01;1;;0.01;1;74;0.0;1;;0.01;1;73;0.01;1;;0.0;1;73;0.0;1;;0.01;1;73;0.01;1;;0.0;1;74;0.0;1;;0.0;1;73;0.0;1;;0.0;1;73;0.0;1;;0.0;1;73;0.0;1;;0.0;1;74;0.0;1;;0.01;1;121;0.0;1;;0.0;1;121;0.01;1;;0.18;0;;0.12;1;;0.2;0;
automata/termination/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.03;1;87;0.03;1;;0.01;1;87;0.01;1;;0.01;1;87;0.01;1;;0.01;1;87;0.01;1;;0.0;1;87;0.01;1;;0.01;1;87;0.01;1;;0.01;1;87;0.01;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.01;1;87;0.0;1;;0.01;1;142;0.0;1;;0.0;1;142;0.01;1;;0.19;0;;0.14;1;;0.2;0;
automata/termination/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_false-unreach-call.2.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.03;1;89;0.03;1;;0.01;1;89;0.01;1;;0.02;1;89;0.01;1;;0.01;1;89;0.01;1;;0.01;1;89;0.01;1;;0.01;1;89;0.0;1;;0.01;1;89;0.0;1;;0.0;1;89;0.0;1;;0.0;1;89;0.0;1;;0.0;1;89;0.0;1;;0.0;1;89;0.0;1;;0.0;1;89;0.0;1;;0.01;1;141;0.01;1;;0.01;1;141;0.02;1;;0.19;0;;0.14;1;;0.2;0;
automata/termination/pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration3_B.ba.hoa;0.03;1;87;0.03;1;;0.01;1;87;0.01;1;;0.02;1;87;0.01;1;;0.01;1;87;0.01;1;;0.01;1;87;0.01;1;;0.01;1;87;0.01;1;;0.0;1;87;0.0;1;;0.0;1;87;0.01;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.01;1;142;0.0;1;;0.0;1;142;0.01;1;;0.22;0;;0.14;1;;0.18;0;
automata/termination/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;44;0.02;1;;0.01;1;44;0.0;1;;0.01;1;44;0.0;1;;0.01;1;44;0.01;1;;0.0;1;44;0.0;1;;0.0;1;44;0.0;1;;0.0;1;44;0.0;1;;0.0;1;44;0.0;1;;0.0;1;44;0.0;1;;0.0;1;44;0.0;1;;0.0;1;44;0.0;1;;0.0;1;44;0.0;1;;0.01;1;92;0.01;1;;0.01;1;92;0.0;1;;0.12;0;;0.09;1;;0.16;0;
automata/termination/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;53;0.01;1;;0.01;1;53;0.01;1;;0.01;1;53;0.01;1;;0.01;1;53;0.01;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.01;1;118;0.01;1;;0.0;1;118;0.0;1;;1.42;0;;0.13;1;;0.17;0;
automata/termination/pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;53;0.01;1;;0.01;1;53;0.01;1;;0.01;1;53;0.01;1;;0.02;1;53;0.01;1;;0.01;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.01;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.0;1;127;0.0;1;;0.0;1;127;0.01;1;;0.16;0;;0.12;1;;0.15;0;
automata/termination/pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration4_B.ba.hoa;0.02;1;67;0.03;1;;0.02;1;67;0.02;1;;0.02;1;67;0.02;1;;0.02;1;69;0.02;1;;0.0;1;67;0.0;1;;0.0;1;67;0.0;1;;0.0;1;67;0.01;1;;0.0;1;69;0.0;1;;0.0;1;67;0.01;1;;0.0;1;67;0.0;1;;0.0;1;67;0.0;1;;0.0;1;69;0.0;1;;0.01;1;164;0.01;1;;0.0;1;164;0.01;1;;1.85;0;;0.11;1;;0.16;0;
automata/termination/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.6_false-unreach-call.1.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_B.ba.hoa;0.04;1;87;0.04;1;;0.02;1;87;0.03;1;;0.03;1;87;0.04;1;;0.03;1;87;0.03;1;;0.01;1;87;0.01;1;;0.01;1;87;0.0;1;;0.01;1;87;0.0;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.0;1;87;0.01;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.01;1;175;0.0;1;;0.0;1;175;0.0;1;;2.6;0;;0.14;1;;0.18;0;
automata/termination/pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_lcr.6_true-unreach-call.ufo.BOUNDED-12.pals_true-termination.c_Iteration4_B.ba.hoa;0.04;1;87;0.03;1;;0.04;1;87;0.02;1;;0.03;1;87;0.03;1;;0.04;1;87;0.03;1;;0.0;1;87;0.0;1;;0.01;1;87;0.0;1;;0.0;1;87;0.0;1;;0.01;1;87;0.01;1;;0.0;1;87;0.01;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.0;1;87;0.0;1;;0.01;1;164;0.0;1;;0.01;1;164;0.01;1;;0.19;0;;0.13;1;;0.2;0;
automata/termination/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.06;1;94;0.05;1;;0.03;1;94;0.02;1;;0.03;1;94;0.02;1;;0.02;1;94;0.02;1;;0.0;1;94;0.0;1;;0.0;1;94;0.0;1;;0.01;1;94;0.01;1;;0.01;1;94;0.0;1;;0.0;1;94;0.0;1;;0.0;1;94;0.0;1;;0.01;1;94;0.0;1;;0.0;1;94;0.0;1;;0.01;1;202;0.0;1;;0.01;1;202;0.01;1;;0.25;0;;0.15;1;;0.18;0;
automata/termination/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_opt-floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.05;1;94;0.05;1;;0.03;1;94;0.02;1;;0.03;1;94;0.02;1;;0.02;1;94;0.02;1;;0.0;1;94;0.01;1;;0.01;1;94;0.01;1;;0.01;1;94;0.01;1;;0.0;1;94;0.0;1;;0.0;1;94;0.0;1;;0.0;1;94;0.0;1;;0.0;1;94;0.0;1;;0.0;1;94;0.0;1;;0.01;1;201;0.0;1;;0.0;1;201;0.0;1;;0.24;0;;0.15;1;;0.2;0;
