file1;file2;rabit-runtime;rabit-retcode;rabit-states_cnt;forklift-runtime;forklift-retcode;forklift-states_cnt;bait-runtime;bait-retcode;bait-states_cnt;kofola_fast-runtime;kofola_fast-retcode;kofola_fast-states_cnt;kofola_fast_early-runtime;kofola_fast_early-retcode;kofola_fast_early-states_cnt;kofola_fast_early_plus-runtime;kofola_fast_early_plus-retcode;kofola_fast_early_plus-states_cnt;kofola_fast_early_early_plus-runtime;kofola_fast_early_early_plus-retcode;kofola_fast_early_early_plus-states_cnt;autfilt_64-runtime;autfilt_64-retcode;autfilt_64-states_cnt;kofola_fast_cnt-runtime;kofola_fast_cnt-retcode;kofola_fast_cnt-states_cnt;kofola_fast_early_cnt-runtime;kofola_fast_early_cnt-retcode;kofola_fast_early_cnt-states_cnt;kofola_fast_early_plus_cnt-runtime;kofola_fast_early_plus_cnt-retcode;kofola_fast_early_plus_cnt-states_cnt;kofola_fast_early_early_plus_cnt-runtime;kofola_fast_early_early_plus_cnt-retcode;kofola_fast_early_early_plus_cnt-states_cnt;autfilt_64_cnt-runtime;autfilt_64_cnt-retcode;autfilt_64_cnt-states_cnt
automata/termination/AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration3_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration3_B.ba.hoa;0.05;0;;0.09;1;;0.07;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;16;0.0;1;24
automata/termination/AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration3_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration3_A.ba.hoa;0.05;0;;0.07;1;;0.07;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;3;0.0;1;3;0.0;1;3;0.0;1;3;0.0;1;47
automata/termination/AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration4_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration4_B.ba.hoa;0.06;0;;0.08;1;;0.1;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.03;1;;0.0;1;53;0.0;1;45;0.0;1;53;0.0;1;45;0.03;1;40
automata/termination/AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration4_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-Fig2b_true-termination.c_Iteration4_A.ba.hoa;0.07;0;;0.08;1;;0.12;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;90
automata/termination/AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration2_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration2_B.ba.hoa;0.05;0;;0.07;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;14;0.0;1;17
automata/termination/AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration2_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration2_A.ba.hoa;0.05;0;;0.07;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;6;0.0;1;35
automata/termination/AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration3_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration3_B.ba.hoa;0.05;0;;0.1;1;;0.11;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;22;0.0;1;22;0.0;1;22;0.0;1;22;0.0;1;35
automata/termination/AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration3_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-complex_true-termination.c_Iteration3_A.ba.hoa;0.05;0;;0.08;1;;0.1;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;3;0.01;1;3;0.0;1;3;0.0;1;3;0.0;1;13
automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration2_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration2_B.ba.hoa;0.03;0;;0.09;1;;0.1;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;7;0.0;1;7;0.0;1;7;0.0;1;7;0.0;1;12
automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration2_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration2_A.ba.hoa;0.04;0;;0.08;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;31
automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration3_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration3_B.ba.hoa;0.04;0;;0.07;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;17;0.0;1;17;0.0;1;17;0.0;1;17;0.01;1;25
automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration3_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration3_A.ba.hoa;0.06;0;;0.08;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;4;0.0;1;4;0.01;1;4;0.0;1;4;0.0;1;9
automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration4_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration4_B.ba.hoa;0.06;0;;0.08;1;;0.1;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;22;0.01;1;22;0.0;1;22;0.0;1;22;0.0;1;26
automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration4_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-counterex1b_true-termination.c_Iteration4_A.ba.hoa;0.04;0;;0.07;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;19
automata/termination/AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.04;0;;0.06;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;9;0.0;1;9;0.0;1;9;0.0;1;9;0.01;1;11
automata/termination/AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-cousot9_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;0.04;0;;0.07;1;;0.07;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;3;0.0;1;3;0.0;1;3;0.0;1;3;0.0;1;21
automata/termination/AliasDarteFeautrierGonnord-SAS2010-loops_true-termination_false-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-loops_true-termination_false-no-overflow.c_Iteration2_B.ba.hoa;0.04;0;;0.09;1;;0.08;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.01;1;7;0.0;1;7;0.0;1;7;0.0;1;7;0.0;1;14
automata/termination/AliasDarteFeautrierGonnord-SAS2010-loops_true-termination_false-no-overflow.c_Iteration2_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-loops_true-termination_false-no-overflow.c_Iteration2_A.ba.hoa;0.04;0;;0.07;1;;0.07;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;4;0.0;1;7
automata/termination/AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.14;0;;0.06;1;;0.07;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.0;1;8;0.0;1;8;0.01;1;8;0.0;1;8;0.01;1;11
automata/termination/AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;automata/termination/AliasDarteFeautrierGonnord-SAS2010-nestedLoop_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;0.03;0;;0.07;1;;0.09;0;;0.0;1;;0.0;1;;0.0;1;;0.0;1;;0.01;1;;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;5;0.0;1;32
