file1;file2;kofola_no_preproc_cnt-runtime;kofola_no_preproc_cnt-retcode;kofola_no_preproc_cnt-states_cnt;kofola_no_preproc-runtime;kofola_no_preproc-retcode;kofola_no_preproc-states_cnt;autfilt_cnt-runtime;autfilt_cnt-retcode;autfilt_cnt-states_cnt;autfilt-runtime;autfilt-retcode;autfilt-states_cnt
automata/termination/count_up_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/count_up_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;34;0.0;1;;0.01;1;46;0.0;1;
automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;33;0.0;1;;0.0;1;32;0.0;1;
automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.0;1;46;0.01;1;;0.0;1;42;0.0;1;
automata/termination/cstrcat-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;23;0.0;1;;0.0;1;24;0.0;1;
automata/termination/cstrcat-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrcat-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;26;0.01;1;;0.01;1;44;0.0;1;
automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;23;0.0;1;;0.01;1;24;0.0;1;
automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;26;0.0;1;;0.01;1;45;0.0;1;
automata/termination/cstrcat_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;17;0.01;1;;0.01;1;32;0.0;1;
automata/termination/cstrcat_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;30;0.0;1;;0.01;1;26;0.0;1;
automata/termination/cstrchr_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrchr_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;;0.01;1;13;0.0;1;
automata/termination/cstrchr_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrchr_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;;0.01;1;13;0.0;1;
automata/termination/cstrcmp_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcmp_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;16;0.0;1;;0.01;1;17;0.0;1;
automata/termination/cstrcmp_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcmp_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;16;0.0;1;;0.01;1;16;0.0;1;
automata/termination/cstrcmp_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/cstrcmp_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;34;0.0;1;;0.0;1;37;0.0;1;
automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;54;0.0;1;
automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;39;0.0;1;;0.01;1;43;0.01;1;
automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;34;0.0;1;;0.0;1;37;0.0;1;
automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;24;0.0;1;;0.0;1;27;0.0;1;
automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;39;0.0;1;;0.0;1;46;0.0;1;
automata/termination/cstrncmp-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;21;0.0;1;;0.0;1;20;0.0;1;
automata/termination/cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;21;0.0;1;;0.0;1;20;0.0;1;
automata/termination/cstrncmp_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncmp_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;20;0.0;1;;0.0;1;20;0.0;1;
automata/termination/cstrncmp_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;;0.0;1;20;0.0;1;
automata/termination/cstrncpy_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncpy_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.0;1;22;0.0;1;
automata/termination/cstrncpy_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;38;0.0;1;;0.01;1;56;0.0;1;
automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;48;0.0;1;;0.01;1;62;0.0;1;
automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;43;0.0;1;;0.01;1;58;0.0;1;
automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;23;0.0;1;;0.01;1;28;0.0;1;
automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;36;0.0;1;
automata/termination/cstrspn-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrspn-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;38;0.0;1;;0.0;1;59;0.0;1;
automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;37;0.0;1;;0.01;1;56;0.0;1;
automata/termination/cstrspn_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrspn_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;36;0.0;1;;0.01;1;52;0.0;1;
automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;23;0.0;1;
automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;35;0.0;1;;0.0;1;52;0.0;1;
automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;25;0.0;1;
automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.01;1;;0.0;1;39;0.0;1;
automata/termination/diff-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;14;0.0;1;;0.01;1;28;0.0;1;
automata/termination/diff-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;24;0.0;1;;0.0;1;13;0.0;1;
automata/termination/diff-alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.0;1;35;0.0;1;;0.0;1;58;0.0;1;
automata/termination/elevator_spec14_product20_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/elevator_spec14_product20_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;5.38;1;758;5.42;1;;0.43;1;23125;0.41;1;
automata/termination/elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;0.28;1;258;0.29;1;;0.08;1;5012;0.07;1;
automata/termination/elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;3.76;1;503;3.77;1;;0.5;1;33322;0.42;1;
automata/termination/elevator_spec3_product24_false-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product24_false-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;6.97;1;644;7.02;1;;0.75;1;50785;0.68;1;
automata/termination/elevator_spec3_product26_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product26_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;6.72;1;919;6.76;1;;0.55;1;34946;0.47;1;
automata/termination/email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.02;1;56;0.01;1;;0.01;1;712;0.0;1;
automata/termination/email_spec11_product32_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec11_product32_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.02;1;92;0.02;1;;0.02;1;1340;0.01;1;
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.02;1;54;0.02;1;;0.02;1;46;0.01;1;
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;0.06;1;510;0.06;1;;0.03;1;269;0.01;1;
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4_B.ba.hoa;0.13;1;738;0.14;1;;0.06;1;26145;0.04;1;
automata/termination/email_spec27_product18_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec27_product18_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.02;1;63;0.01;1;;0.01;1;700;0.0;1;
automata/termination/email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.02;1;108;0.02;1;;0.02;1;1343;0.01;1;
automata/termination/email_spec8_product20_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec8_product20_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.02;1;70;0.02;1;;0.01;1;1335;0.0;1;
automata/termination/email_spec9_product22_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec9_product22_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;57;0.01;1;;0.01;1;712;0.0;1;
automata/termination/ex2-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/ex2-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;29;0.0;1;;0.0;1;28;0.0;1;
automata/termination/fermat_true-termination.c_Iteration2_A.ba.hoa;automata/termination/fermat_true-termination.c_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;;0.0;1;22;0.0;1;
automata/termination/fermat_true-termination.c_Iteration3_A.ba.hoa;automata/termination/fermat_true-termination.c_Iteration3_B.ba.hoa;0.0;1;15;0.0;1;;0.01;1;60;0.0;1;
automata/termination/flag_true-termination.c_Iteration2_A.ba.hoa;automata/termination/flag_true-termination.c_Iteration2_B.ba.hoa;0.0;1;5;0.0;1;;0.01;1;5;0.0;1;
automata/termination/floppy_simpl4_false-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/floppy_simpl4_false-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_B.ba.hoa;0.0;1;62;0.0;1;;0.01;1;96;0.0;1;
automata/termination/floppy_simpl4_true-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/floppy_simpl4_true-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;63;0.0;1;;0.01;1;95;0.0;1;
automata/termination/gcd1-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gcd1-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;22;0.01;1;;0.01;1;34;0.0;1;
automata/termination/gcd1-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/gcd1-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;49;0.0;1;;0.01;1;241;0.0;1;
automata/termination/gcd1_true-termination.c_Iteration2_A.ba.hoa;automata/termination/gcd1_true-termination.c_Iteration2_B.ba.hoa;0.01;1;11;0.0;1;;0.0;1;11;0.0;1;
automata/termination/gcd1_true-termination.c_Iteration3_A.ba.hoa;automata/termination/gcd1_true-termination.c_Iteration3_B.ba.hoa;0.0;1;14;0.0;1;;0.01;1;19;0.0;1;
automata/termination/gj2007_true-unreach-call_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gj2007_true-unreach-call_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.01;1;9;0.0;1;
automata/termination/gr2006_true-unreach-call_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gr2006_true-unreach-call_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;14;0.0;1;;0.01;1;13;0.0;1;
automata/termination/insertionsort-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/insertionsort-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;23;0.0;1;
automata/termination/insertionsort-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/insertionsort-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;53;0.01;1;;0.01;1;50;0.0;1;
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration12_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration12_B.ba.hoa;0.01;1;113;0.0;1;;0.01;1;117;0.01;1;
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration13_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration13_B.ba.hoa;0.01;1;112;0.01;1;;0.02;1;244;0.01;1;
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;26;0.0;1;;0.01;1;26;0.0;1;
automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration11_A.ba.hoa;automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration11_B.ba.hoa;0.0;1;29;0.0;1;;0.0;1;26;0.0;1;
automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration12_A.ba.hoa;automata/termination/java_Nested_true-termination_true-no-overflow.c_Iteration12_B.ba.hoa;0.0;1;29;0.0;1;;0.01;1;28;0.0;1;
automata/termination/java_Sequence_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/java_Sequence_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;9;0.0;1;;0.01;1;8;0.0;1;
automata/termination/lis-alloca_true-termination.c.i_Iteration12_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration12_B.ba.hoa;0.01;1;240;0.01;1;;0.02;1;4617;0.01;1;
automata/termination/lis-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;26;0.0;1;;0.01;1;135;0.01;1;
automata/termination/lis-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.01;1;70;0.0;1;;0.01;1;101;0.0;1;
automata/termination/lis-alloca_true-termination.c.i_Iteration9_A.ba.hoa;automata/termination/lis-alloca_true-termination.c.i_Iteration9_B.ba.hoa;0.01;1;127;0.0;1;;0.01;1;118;0.01;1;
automata/termination/mcmillan2006_true-unreach-call_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/mcmillan2006_true-unreach-call_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;
automata/termination/min_rf-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/min_rf-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;31;0.0;1;;0.01;1;45;0.0;1;
automata/termination/min_rf_true-termination.c_Iteration2_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration2_B.ba.hoa;0.01;1;5;0.0;1;;0.01;1;9;0.0;1;
automata/termination/min_rf_true-termination.c_Iteration3_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration3_B.ba.hoa;0.0;1;34;0.0;1;;0.0;1;21;0.0;1;
automata/termination/min_rf_true-termination.c_Iteration4_A.ba.hoa;automata/termination/min_rf_true-termination.c_Iteration4_B.ba.hoa;0.01;1;15;0.0;1;;0.01;1;152;0.0;1;
automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.01;1;18;0.0;1;
automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/openbsd_cstrpbrk-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;29;0.0;1;;0.0;1;28;0.0;1;
automata/termination/pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19_A.ba.hoa;automata/termination/pals_STARTPALS_Triplicated_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration19_B.ba.hoa;0.02;1;198;0.02;1;;0.01;1;667;0.0;1;
automata/termination/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.1.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;78;0.0;1;;0.01;1;179;0.0;1;
automata/termination/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.2.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;91;0.01;1;;0.01;1;188;0.0;1;
automata/termination/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.3.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;91;0.01;1;;0.0;1;179;0.01;1;
automata/termination/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_A.ba.hoa;automata/termination/pals_floodmax.3_false-unreach-call.4.ufo.BOUNDED-6.pals_true-termination.c_Iteration4_B.ba.hoa;0.01;1;91;0.01;1;;0.01;1;187;0.0;1;
automata/termination/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_false-unreach-call.1.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.04;1;165;0.04;1;;0.01;1;378;0.0;1;
automata/termination/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_false-unreach-call.4.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.04;1;206;0.04;1;;0.01;1;392;0.01;1;
automata/termination/pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.4_true-unreach-call.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.04;1;206;0.04;1;;0.02;1;390;0.01;1;
automata/termination/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.1.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.17;1;379;0.17;1;;0.02;1;816;0.01;1;
automata/termination/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.2.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.18;1;383;0.18;1;;0.02;1;834;0.01;1;
automata/termination/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_false-unreach-call.4.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.17;1;385;0.18;1;;0.02;1;835;0.02;1;
automata/termination/pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_floodmax.5_true-unreach-call.ufo.BOUNDED-10.pals_true-termination.c_Iteration3_B.ba.hoa;0.17;1;385;0.17;1;;0.02;1;832;0.01;1;
automata/termination/pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.3_true-unreach-call.ufo.BOUNDED-6.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;43;0.0;1;;0.01;1;84;0.0;1;
automata/termination/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_A.ba.hoa;automata/termination/pals_lcr-var-start-time.4_false-unreach-call.2.ufo.BOUNDED-8.pals_true-termination.c_Iteration3_B.ba.hoa;0.0;1;61;0.0;1;;0.01;1;95;0.0;1;
