name;kofola_high_cnt-runtime;kofola_high_cnt-retcode;kofola_high_cnt-states_cnt;kofola_high-runtime;kofola_high-retcode;kofola_high-states_cnt;kofola_medium_cnt-runtime;kofola_medium_cnt-retcode;kofola_medium_cnt-states_cnt;kofola_medium-runtime;kofola_medium-retcode;kofola_medium-states_cnt;kofola_low_cnt-runtime;kofola_low_cnt-retcode;kofola_low_cnt-states_cnt;kofola_low-runtime;kofola_low-retcode;kofola_low-states_cnt;kofola_no_preproc_cnt-runtime;kofola_no_preproc_cnt-retcode;kofola_no_preproc_cnt-states_cnt;kofola_no_preproc-runtime;kofola_no_preproc-retcode;kofola_no_preproc-states_cnt;autfilt_cnt-runtime;autfilt_cnt-retcode;autfilt_cnt-states_cnt;autfilt-runtime;autfilt-retcode;autfilt-states_cnt
automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;33;0.0;1;;0.0;1;33;0.0;1;;0.0;1;33;0.01;1;;0.0;1;33;0.0;1;;0.01;1;32;0.0;1;
automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/count_up_and_down_alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.0;1;46;0.0;1;;0.0;1;46;0.01;1;;0.0;1;46;0.0;1;;0.0;1;46;0.0;1;;0.01;1;42;0.0;1;
automata/termination/cstrcat-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;23;0.0;1;;0.0;1;23;0.0;1;;0.0;1;23;0.0;1;;0.0;1;23;0.0;1;;0.01;1;24;0.0;1;
automata/termination/cstrcat-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrcat-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;26;0.0;1;;0.0;1;26;0.0;1;;0.0;1;26;0.0;1;;0.0;1;26;0.01;1;;0.0;1;44;0.0;1;
automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;23;0.0;1;;0.01;1;23;0.0;1;;0.0;1;23;0.0;1;;0.0;1;23;0.0;1;;0.0;1;24;0.0;1;
automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrcat_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;26;0.0;1;;0.01;1;26;0.01;1;;0.0;1;26;0.0;1;;0.0;1;26;0.0;1;;0.0;1;45;0.0;1;
automata/termination/cstrcat_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;;0.01;1;17;0.0;1;;0.0;1;17;0.01;1;;0.0;1;17;0.0;1;;0.01;1;32;0.0;1;
automata/termination/cstrcat_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcat_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;30;0.0;1;;0.0;1;30;0.0;1;;0.01;1;30;0.0;1;;0.0;1;30;0.0;1;;0.01;1;26;0.0;1;
automata/termination/cstrchr_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrchr_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.01;1;13;0.0;1;
automata/termination/cstrchr_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrchr_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.0;1;13;0.0;1;;0.01;1;13;0.0;1;
automata/termination/cstrcmp_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcmp_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;17;0.0;1;
automata/termination/cstrcmp_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcmp_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;
automata/termination/cstrcmp_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/cstrcmp_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;;0.01;1;20;0.01;1;;0.01;1;20;0.0;1;
automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.01;1;;0.0;1;18;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;34;0.0;1;;0.01;1;34;0.0;1;;0.0;1;34;0.0;1;;0.01;1;34;0.0;1;;0.0;1;37;0.0;1;
automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;23;0.0;1;
automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.01;1;;0.01;1;20;0.0;1;;0.01;1;20;0.0;1;;0.01;1;20;0.0;1;;0.0;1;54;0.0;1;
automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.01;1;;0.01;1;23;0.0;1;
automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;41;0.0;1;;0.0;1;41;0.0;1;;0.0;1;41;0.01;1;;0.0;1;39;0.0;1;;0.01;1;43;0.0;1;
automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrcspn_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;34;0.01;1;;0.0;1;34;0.01;1;;0.01;1;34;0.0;1;;0.0;1;34;0.01;1;;0.0;1;37;0.0;1;
automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration2_A.ba.hoa;automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration2_B.ba.hoa;0.0;1;24;0.0;1;;0.0;1;24;0.0;1;;0.0;1;24;0.0;1;;0.0;1;24;0.0;1;;0.01;1;27;0.0;1;
automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration4_A.ba.hoa;automata/termination/cstrcspn_true-termination_true-no-overflow.c_Iteration4_B.ba.hoa;0.0;1;39;0.01;1;;0.0;1;39;0.0;1;;0.0;1;39;0.0;1;;0.01;1;39;0.0;1;;0.01;1;46;0.0;1;
automata/termination/cstrncmp-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.01;1;;0.0;1;21;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;21;0.0;1;;0.01;1;21;0.0;1;;0.0;1;21;0.0;1;;0.0;1;21;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncmp_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;;0.0;1;20;0.01;1;;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncmp_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncmp_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrncmp_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.01;1;;0.01;1;20;0.0;1;
automata/termination/cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_diffterm_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.01;1;17;0.0;1;;0.01;1;17;0.0;1;;0.0;1;17;0.0;1;;0.0;1;17;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncpy_malloc_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_malloc_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.01;1;20;0.0;1;
automata/termination/cstrncpy_mixed_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_mixed_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;18;0.0;1;;0.0;1;18;0.01;1;;0.0;1;18;0.0;1;;0.0;1;18;0.0;1;;0.0;1;22;0.0;1;
automata/termination/cstrncpy_reverse_alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/cstrncpy_reverse_alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;;0.0;1;17;0.0;1;;0.01;1;17;0.0;1;;0.0;1;17;0.0;1;;0.0;1;20;0.0;1;
automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;20;0.0;1;;0.01;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;20;0.01;1;;0.01;1;23;0.0;1;
automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;38;0.0;1;;0.01;1;38;0.0;1;;0.01;1;38;0.01;1;;0.0;1;38;0.01;1;;0.01;1;56;0.0;1;
automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;;0.01;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;48;0.01;1;;0.0;1;48;0.01;1;;0.01;1;48;0.0;1;;0.01;1;48;0.0;1;;0.01;1;62;0.0;1;
automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;23;0.0;1;
automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;43;0.0;1;;0.01;1;43;0.01;1;;0.01;1;43;0.01;1;;0.0;1;43;0.0;1;;0.01;1;58;0.0;1;
automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;23;0.0;1;;0.0;1;23;0.0;1;;0.0;1;23;0.0;1;;0.0;1;23;0.0;1;;0.0;1;28;0.0;1;
automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrpbrk_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;;0.01;1;20;0.01;1;;0.0;1;20;0.0;1;;0.01;1;36;0.0;1;
automata/termination/cstrspn-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;23;0.0;1;
automata/termination/cstrspn-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;38;0.01;1;;0.01;1;38;0.0;1;;0.0;1;38;0.01;1;;0.01;1;38;0.0;1;;0.0;1;59;0.0;1;
automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;20;0.0;1;;0.01;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_diffterm_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;37;0.01;1;;0.0;1;37;0.01;1;;0.0;1;37;0.01;1;;0.01;1;37;0.01;1;;0.01;1;56;0.0;1;
automata/termination/cstrspn_malloc_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_malloc_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/cstrspn_malloc_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_malloc_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;36;0.0;1;;0.01;1;36;0.01;1;;0.01;1;36;0.0;1;;0.0;1;36;0.0;1;;0.0;1;52;0.0;1;
automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;20;0.01;1;;0.01;1;23;0.0;1;
automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_mixed_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.01;1;35;0.01;1;;0.01;1;35;0.0;1;;0.0;1;35;0.01;1;;0.01;1;35;0.0;1;;0.01;1;52;0.0;1;
automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;25;0.0;1;
automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/cstrspn_reverse_alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;20;0.0;1;;0.01;1;20;0.0;1;;0.01;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;39;0.0;1;
automata/termination/diff-alloca_true-termination.c.i_Iteration4_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration4_B.ba.hoa;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;16;0.0;1;;0.0;1;14;0.0;1;;0.0;1;28;0.0;1;
automata/termination/diff-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;24;0.0;1;;0.0;1;24;0.0;1;;0.01;1;24;0.0;1;;0.0;1;24;0.01;1;;0.01;1;13;0.0;1;
automata/termination/diff-alloca_true-termination.c.i_Iteration6_A.ba.hoa;automata/termination/diff-alloca_true-termination.c.i_Iteration6_B.ba.hoa;0.0;1;35;0.0;1;;0.0;1;35;0.01;1;;0.0;1;35;0.0;1;;0.01;1;35;0.0;1;;0.01;1;58;0.0;1;
automata/termination/elevator_spec14_product20_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/elevator_spec14_product20_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;595.25;1;758;591.68;1;;581.3;1;758;591.26;1;;594.18;1;758;585.0;1;;574.27;1;758;582.41;1;;0.42;1;23125;0.41;1;
automata/termination/elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec1_product27_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;46.25;1;258;48.01;1;;44.55;1;258;45.56;1;;46.79;1;258;45.62;1;;46.42;1;258;47.7;1;;0.07;1;5012;0.06;1;
automata/termination/elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product18_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.48;1;33322;0.44;1;
automata/termination/elevator_spec3_product24_false-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product24_false-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.81;1;50785;0.73;1;
automata/termination/elevator_spec3_product26_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/elevator_spec3_product26_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.54;1;34946;0.47;1;
automata/termination/email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec0_product22_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.24;1;56;0.24;1;;0.25;1;56;0.26;1;;0.25;1;56;0.24;1;;0.25;1;56;0.25;1;;0.02;1;712;0.0;1;
automata/termination/email_spec11_product32_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec11_product32_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.65;1;92;0.62;1;;0.63;1;92;0.63;1;;0.63;1;92;0.65;1;;0.6;1;92;0.67;1;;0.02;1;1340;0.0;1;
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.47;1;54;0.47;1;;0.47;1;54;0.47;1;;0.46;1;54;0.47;1;;0.47;1;54;0.45;1;;0.01;1;46;0.01;1;
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration3_B.ba.hoa;8.25;1;510;7.65;1;;8.19;1;510;7.98;1;;8.05;1;510;8.15;1;;7.55;1;510;7.59;1;;0.03;1;269;0.02;1;
automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4_A.ba.hoa;automata/termination/email_spec11_product40_true-unreach-call_true-termination.cil.c_Iteration4_B.ba.hoa;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;TO;0.06;1;26145;0.05;1;
automata/termination/email_spec27_product18_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec27_product18_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.24;1;66;0.24;1;;0.25;1;66;0.24;1;;0.24;1;66;0.23;1;;0.24;1;63;0.24;1;;0.01;1;700;0.01;1;
automata/termination/email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec4_product23_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.61;1;108;0.59;1;;0.61;1;108;0.58;1;;0.58;1;108;0.6;1;;0.63;1;108;0.61;1;;0.01;1;1343;0.01;1;
automata/termination/email_spec8_product20_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec8_product20_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.6;1;70;0.62;1;;0.61;1;70;0.61;1;;0.61;1;70;0.62;1;;0.61;1;70;0.6;1;;0.02;1;1335;0.01;1;
automata/termination/email_spec9_product22_false-unreach-call_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/email_spec9_product22_false-unreach-call_true-termination.cil.c_Iteration2_B.ba.hoa;0.24;1;57;0.24;1;;0.24;1;57;0.24;1;;0.24;1;57;0.24;1;;0.24;1;57;0.24;1;;0.0;1;712;0.0;1;
automata/termination/ex2-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/ex2-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.01;1;29;0.0;1;;0.01;1;29;0.01;1;;0.0;1;29;0.01;1;;0.01;1;29;0.0;1;;0.01;1;28;0.0;1;
automata/termination/fermat_true-termination.c_Iteration2_A.ba.hoa;automata/termination/fermat_true-termination.c_Iteration2_B.ba.hoa;0.0;1;17;0.0;1;;0.0;1;17;0.01;1;;0.0;1;17;0.0;1;;0.0;1;17;0.0;1;;0.01;1;22;0.0;1;
automata/termination/fermat_true-termination.c_Iteration3_A.ba.hoa;automata/termination/fermat_true-termination.c_Iteration3_B.ba.hoa;0.0;1;15;0.0;1;;0.0;1;15;0.0;1;;0.0;1;15;0.0;1;;0.01;1;15;0.0;1;;0.01;1;60;0.0;1;
automata/termination/flag_true-termination.c_Iteration2_A.ba.hoa;automata/termination/flag_true-termination.c_Iteration2_B.ba.hoa;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;6;0.0;1;;0.0;1;5;0.0;1;;0.01;1;5;0.0;1;
automata/termination/floppy_simpl4_false-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/floppy_simpl4_false-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;62;0.01;1;;0.01;1;62;0.01;1;;0.01;1;62;0.01;1;;0.01;1;62;0.0;1;;0.0;1;96;0.0;1;
automata/termination/floppy_simpl4_true-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_A.ba.hoa;automata/termination/floppy_simpl4_true-unreach-call_true-valid-memsafety_true-termination.cil.c_Iteration2_B.ba.hoa;0.01;1;63;0.01;1;;0.01;1;63;0.01;1;;0.01;1;63;0.01;1;;0.0;1;63;0.0;1;;0.01;1;95;0.0;1;
automata/termination/gcd1-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gcd1-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.02;1;22;0.01;1;;0.01;1;22;0.01;1;;0.01;1;22;0.01;1;;0.01;1;22;0.01;1;;0.01;1;34;0.01;1;
automata/termination/gcd1-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/gcd1-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.37;1;49;0.37;1;;0.36;1;49;0.38;1;;0.36;1;49;0.38;1;;0.38;1;49;0.38;1;;0.01;1;241;0.0;1;
automata/termination/gcd1_true-termination.c_Iteration2_A.ba.hoa;automata/termination/gcd1_true-termination.c_Iteration2_B.ba.hoa;0.0;1;11;0.0;1;;0.0;1;11;0.0;1;;0.0;1;11;0.01;1;;0.0;1;11;0.0;1;;0.01;1;11;0.0;1;
automata/termination/gcd1_true-termination.c_Iteration3_A.ba.hoa;automata/termination/gcd1_true-termination.c_Iteration3_B.ba.hoa;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;;0.01;1;19;0.0;1;
automata/termination/gj2007_true-unreach-call_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gj2007_true-unreach-call_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;8;0.0;1;;0.0;1;8;0.01;1;;0.0;1;8;0.0;1;;0.01;1;8;0.0;1;;0.0;1;9;0.0;1;
automata/termination/gr2006_true-unreach-call_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/gr2006_true-unreach-call_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;;0.0;1;14;0.0;1;;0.0;1;13;0.0;1;
automata/termination/insertionsort-alloca_true-termination.c.i_Iteration3_A.ba.hoa;automata/termination/insertionsort-alloca_true-termination.c.i_Iteration3_B.ba.hoa;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.0;1;20;0.0;1;;0.01;1;23;0.0;1;
automata/termination/insertionsort-alloca_true-termination.c.i_Iteration5_A.ba.hoa;automata/termination/insertionsort-alloca_true-termination.c.i_Iteration5_B.ba.hoa;0.0;1;53;0.0;1;;0.01;1;53;0.01;1;;0.0;1;53;0.0;1;;0.0;1;53;0.0;1;;0.01;1;50;0.0;1;
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration12_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration12_B.ba.hoa;0.05;1;113;0.05;1;;0.04;1;113;0.04;1;;0.04;1;113;0.04;1;;0.03;1;113;0.03;1;;0.01;1;117;0.0;1;
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration13_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration13_B.ba.hoa;0.17;1;112;0.17;1;;0.18;1;112;0.16;1;;0.16;1;112;0.16;1;;0.08;1;112;0.07;1;;0.02;1;244;0.01;1;
automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration2_A.ba.hoa;automata/termination/java_Continue1-alloca_true-termination.c.i_Iteration2_B.ba.hoa;0.0;1;26;0.0;1;;0.01;1;26;0.0;1;;0.0;1;26;0.0;1;;0.01;1;26;0.0;1;;0.01;1;26;0.0;1;
